Time Elapsed (sec),Replicate 1 Percent Group Activity,Replicate 2 Percent Group Activity,Replicate 3 Percent Group Activity,Replicate 4 Percent Group Activity,Replicate 5 Percent Group Activity,Replicate 6 Percent Group Activity,Replicate 7 Percent Group Activity,Replicate 8 Percent Group Activity,Replicate 9 Percent Group Activity,Replicate 10 Percent Group Activity,Replicate 11 Percent Group Activity,Replicate 12 Percent Group Activity
"(960, 970]",0.6023489932885903,0.6634228187919471,0.729765886287625,0.6466442953020113,0.6855704697986579,0.7859060402684568,0.7013422818791937,0.7456375838926171,0.6677852348993283,0.6221476510067112,0.6026845637583894,0.6406040268456361
"(970, 980]",0.5849498327759206,0.69030100334448,0.6264214046822735,0.5096989966555185,0.734113712374581,0.679933110367892,0.7384615384615388,0.7247491638795984,0.78494983277592,0.7096989966555186,0.7113712374581942,0.5444816053511708
"(980, 990]",0.5023489932885893,0.6936241610738249,0.7016778523489923,0.5469798657718115,0.6271812080536898,0.6694630872483216,0.6859060402684556,0.7996644295302039,0.6859060402684546,0.6197986577181205,0.6244966442953003,0.44127516778523507
"(990, 1000]",0.6010067114093944,0.6644295302013409,0.7204697986577172,0.5681208053691276,0.6234899328859055,0.6167785234899318,0.6620805369127499,0.7308724832214757,0.5734899328859053,0.580536912751677,0.4161073825503351,0.5516778523489922
"(1000, 1010]",0.5698996655518396,0.7093645484949842,0.6458193979933096,0.5170568561872908,0.7170568561872916,0.6655518394648813,0.6755852842809367,0.7043478260869565,0.6876254180602018,0.6444816053511704,0.4418060200668899,0.5685618729096976
"(1010, 1020]",0.5711409395973152,0.5818791946308721,0.7100671140939586,0.5916107382550337,0.6406040268456362,0.707718120805369,0.5825503355704693,0.6892617449664414,0.6704697986577166,0.7540268456375848,0.5996644295302009,0.6382550335570457
"(1020, 1030]",0.4489932885906039,0.7731543624161081,0.5785234899328862,0.4993288590604017,0.6577181208053685,0.674161073825502,0.6738255033557049,0.7305369127516773,0.7459731543624165,0.6691275167785224,0.6023489932885894,0.502348993288591
"(1030, 1040]",0.5729096989966553,0.7397993311036786,0.6722408026755856,0.5762541806020062,0.6187290969899651,0.676254180602006,0.7210702341137111,0.7892976588628768,0.6802675585284277,0.5304347826086958,0.702341137123745,0.5832775919732431
"(1040, 1050]",0.47583892617449713,0.7748322147651019,0.6312080536912748,0.5248322147651,0.6466442953020125,0.6040268456375836,0.5788590604026844,0.7560402684563763,0.6345637583892624,0.5879194630872483,0.6865771812080524,0.5436241610738245
"(1050, 1060]",0.39030100334448176,0.715384615384615,0.5749163879598654,0.5678929765886286,0.603678929765885,0.6615384615384607,0.6675585284280936,0.6889261744966427,0.7117056856187286,0.5377926421404675,0.6220735785953179,0.5473154362416099
"(1060, 1070]",0.4295302013422817,0.6926174496644295,0.6348993288590598,0.5348993288590604,0.5892617449664419,0.6140939597315431,0.6033557046979856,0.7147157190635449,0.6681208053691262,0.6805369127516769,0.5318791946308733,0.5100334448160541
"(1070, 1080]",0.6238255033557042,0.6775167785234891,0.6057046979865759,0.44765100671140895,0.6657718120805359,0.5208053691275164,0.6838926174496646,0.6278523489932878,0.6885906040268452,0.6033557046979856,0.4466442953020135,0.480872483221477
"(1080, 1090]",0.5147157190635451,0.6451505016722404,0.6120401337792629,0.5207357859531773,0.64448160535117,0.6030100334448154,0.6428093645484939,0.6979933110367889,0.6351170568561862,0.724414715719064,0.39331103678929796,0.43645484949832797
"(1090, 1100]",0.47751677852349056,0.7177852348993292,0.6164429530201339,0.47684563758389353,0.5271812080536908,0.5614093959731536,0.6174496644295292,0.6862416107382545,0.5963087248322138,0.6181208053691263,0.4251677852348986,0.4758389261744971
"(1100, 1110]",0.5244966442953023,0.7033557046979858,0.6604026845637578,0.395973154362416,0.6580536912751673,0.5996644295302004,0.5577181208053688,0.759731543624161,0.5664429530201329,0.6449664429530201,0.6140939597315426,0.3986577181208055
